LAT,LON,SENSOR_ID,FP_ID,LOC_ID,FROM_DATETIME,TO_DATETIME
37.1399581665268,-8.6346654282159,PI040298AD5I213390,B537,ImCQEV5YqI1553619892539,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401211486922,-8.63053767733988,PI040298AD5I212943,0590,heQFfVxSDq1564254251361,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1425840910881,-8.62782954494742,PI040298AD5I213293,5BF1,p5aBoWBeSq1553934651003,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1400219727356,-8.63547212288764,PI040298AD5I209621,7F84,wh5NZlmu3o1553621202152,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I211031,2E26,3th6MKTFWB1535217877515,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398404525955,-8.63566548562686,PI040298AD5I212991,1108,K1wPau6XEM1534850765904,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1387280674419,-8.63291797671073,PI040298AD5I211401,95B0,Ne6qoADmUA1535263656315,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399404598272,-8.63176123132114,PI040298AD5I213527,60CB,TCFvnJZINF1535470271518,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393304001739,-8.63346528140333,PI040298AD5I212515,09A7,PTcaoiGpJF1553616353760,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1406913233534,-8.63314265252397,PI040298AD5I212544,09E3,KABUoTC0mu1535300345924,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391359857535,-8.63555584962462,PI040298AD5I206195,6C89,cfL1L7jw8R1533053993040,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404092832598,-8.63535220628082,PI040298AD5I211153,5B79,VJOPU3cokL1557129727715,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404475396936,-8.63501650937595,PI040298AD5I213557,5766,oRdZEjqZC81534873425100,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404475396936,-8.63501650937595,PI040298AD5I212917,5EC4,PntEIJl8sm1534873773800,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139391302219,-8.63293890035322,PI040298AD5I213852,6401,E8HPF1N1Py1535193571285,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391481465389,-8.63342658162273,PI040298AD5I214087,5746,a525HXXwtr1553618078735,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1406913233534,-8.63314265252397,PI040298AD5I213880,1BF2,CmSxAzgehi1535299936326,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1409286318004,-8.63331844492779,PI040298AD5I206995,6F1C,XWK1qUaeW41535299513915,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391692982982,-8.63465725650764,PI040298AD5G200816,2D8F,Cvg7QlZ48P1535451367123,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I212788,FEA8,pXor4xm37Z1535277095914,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1389078635636,-8.63348880861954,PI040298AD5I212829,07AA,mGXhZexuNK1536583980883,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1388302137528,-8.6322132497751,PI040298AD5I212289,07B7,PBtqf1MIuR1552661068243,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139453955359,-8.63277766440898,PI040298AD5I211125,4186,azAU3s8fqb1535215741828,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1390207163054,-8.63201195618469,PI040298AD5I211152,5A23,xm3fSYwseM1554048306140,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392071909022,-8.63173371516953,PI040298AD5I211458,A003,ZSSob2wl7N1535221323215,2019-05-01 07:40:53,2019-07-30 07:40:53
37.140396045494,-8.62928328455379,PI040298AD5G204458,D85E,m6IhoSq7O91554018021722,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1412188081633,-8.63083056500579,PI040298AD5I214120,3185,w3ekZJSYoQ1542459950561,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402309690165,-8.63511104460496,PI040298AD5I213392,B434,ikd6cCGUSF1554044581946,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1383739678945,-8.63563728306547,PI040298AD5I213124,642E,5ABw42EwZS1535279371573,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402325732919,-8.6300348604278,PI040298AD5I212028,3217,FVCsxeXd0X1554018712106,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394359649883,-8.62972720158846,PI040298AD5I206943,8F37,kMsaAeqhsp1554017141330,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139640048995,-8.62924423948207,PI040298AD5I208531,805C,fhYI5qImzV1553963740749,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1397147373442,-8.62867555159317,PI040298AD5I212865,C12E,eyNBF2epky1553963264513,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404527536693,-8.63336533924644,PI040298AD5I213952,C758,oIeephFnoc1553760826471,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399581665268,-8.6346654282159,PI040298AD5I214085,57D0,xUdVB3FQcy1553619499851,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1442285240093,-8.6280606100996,PI040298AD5G202379,4FD2,MezEmauMcn1553936465181,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393937868459,-8.63079471181086,PI040298AD5I212954,04A7,OgtbvFJDa71552654297903,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1385435042446,-8.63543388355283,PI040298AD5G201927,0B9D,3JQFhVSTzU1553680202391,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139229958953,-8.63356721143994,PI040298AD5I213389,C718,TYwWIb6UZz1553613995621,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1386386887476,-8.63359501020992,PI040298AD5I210661,1112,phXvcqFMYE1552661728870,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1400203458921,-8.62864444773639,PI040298AD5I213394,B3DA,V8QlGr8G5a1553962451243,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408996965353,-8.62691176890927,PI040298AD5I209222,75E0,DGAp6jaY6E1553940534009,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1426218113736,-8.62670797171837,PI040298AD5G200986,4E44,HstSaFxeCZ1553938982130,2019-05-01 07:40:53,2019-07-30 07:40:53
37.143791143338,-8.62704294811653,PI040298AD5I209116,9B35,2xc1jI7Mys1553937523928,2019-05-01 07:40:53,2019-07-30 07:40:53
37.143534132551,-8.62838663125625,PI040298AD5I212808,C701,NKvZCkOBJF1553935977451,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1396938917469,-8.6350394528587,PI040298AD5I213954,C6E7,Q0U6XPgfpH1553685091253,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391440334598,-8.6355722852715,PI040298AD5I212626,B122,adwDxe45pb1553683273282,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393067668847,-8.63542673877151,PI040298AD5I213286,1087,TKSNLEnHnB1553682376455,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392348650421,-8.63334486488551,PI040298AD5I212862,C15F,e76687LEp41553618553317,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139229958953,-8.63356721143994,PI040298AD5I211618,4BD0,fl4AT88tAy1553614458702,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391255329508,-8.63363300738084,PI040298AD5I210983,0F2F,KQKkJXgCcI1553613301729,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408555991583,-8.63364826886478,PI040298AD5I208734,11F6,RJxAG6jUpq1553761882332,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401362099864,-8.63472813486555,PI040298AD5I212622,C05B,DxCY3hpSjk1553765240984,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399218581937,-8.63561556820731,PI040298AD5I212625,B12D,EGZEMNYCGZ1553620965551,2019-05-01 07:40:53,2019-07-30 07:40:53
37.141906521262,-8.62772461738462,PI040298AD5G202510,4F85,O3V7aL33zj1553941349665,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1417333184065,-8.62635150554939,PI040298AD5I212794,FF0C,6Fm9sdmnPT1553939848187,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1438603966673,-8.62532668917986,PI040298AD5I213247,4D60,RAl3wIW3bx1553938235478,2019-05-01 07:40:53,2019-07-30 07:40:53
37.142873642697,-8.62850041347705,PI040298AD5I212432,B1C9,3fxbz0a8WU1553935347943,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1409599782061,-8.63185631714937,PI040298AD5G203737,74B8,bzN7MY01Hn1553759256596,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408585974201,-8.6325494512606,PI040298AD5I212864,C14B,aUZAkebdeq1553760025062,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213836,4704,agl8HPwFpS1535278218371,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139192788856,-8.6335104647513,PI040298AD5I213504,3462,MiMGWDmVRH1553615059520,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213008,630F,Tv8dtSq9mz1535277593531,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1395843438796,-8.6319729314912,PI040298AD5I213020,5654,wutSBwVoDP1535219239783,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139453955359,-8.63277766440898,PI040298AD5G200671,4A9D,mIhNKJ1OhH1535215566055,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391308108068,-8.63339052842582,PI040298AD5I213126,632D,3gv8CwiSgl1535190867317,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391043016523,-8.63357598011613,PI040298AD5I214139,2CF7,KDhBY6w3ex1537785253361,2019-05-01 07:40:53,2019-07-30 07:40:53
37.13922088373,-8.6335680976671,PI040298AD5I213125,6442,QAHjHbm4wt1535188440361,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1384628549096,-8.63428816787675,PI040298AD5I214008,4E71,BlYN9wFDHv1535457052190,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402362148764,-8.63543014896242,PI040298AD5I213031,5559,QOjz7TCuyU1534870967925,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394273161197,-8.63513556594081,PI040298AD5I209329,983A,FJxIP0Z0VK1533051680469,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139137185661,-8.63520334506922,PI040298AD5I208783,671D,J4U3lKlFOa1533049255044,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1388996629387,-8.63396241241265,PI040298AD5I212535,0876,sUUIJFT7cL1535453451771,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391022893847,-8.63144746787803,PI040298AD5I214027,5D52,HHmLWtfACp1535221024093,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1406913233534,-8.63314265252397,PI040298AD5I214096,5181,TzVkMzHNuP1535299997107,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I210909,63D4,LnzPLFh4Jl1535217493479,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392320114255,-8.63343243218945,PI040298AD5I212667,249F,15VPzoVR991535190110536,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213170,0564,or2Co8W8C61535299808350,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1397003975766,-8.63259927053273,PI040298AD5I211628,4BEA,KVywlIN6BC1535216699421,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213018,3120,ciigV4Z3Uf1535277546589,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399404598272,-8.63176123132114,PI040298AD5I214023,5C9B,8JTf8eDMhu1535470333956,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1384628549096,-8.63428816787675,PI040298AD5I208428,65C0,MoKTE7kpBl1535456972621,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398214785198,-8.63214084208383,PI040298AD5I212562,0808,kb5zTZkY401535219454442,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393255453694,-8.63201479911053,PI040298AD5I211329,A06F,b9y2LYwYn51535218609246,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139391302219,-8.63293890035322,PI040298AD5I214031,5FB5,o1h1i4QP8e1535193367948,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391308108068,-8.63339052842582,PI040298AD5I214057,3390,ln7GJkYJoH1535190707803,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1384509338984,-8.6362008719156,PI040298AD5I213081,926F,VmsfTVaWvU1535455620265,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1385232731897,-8.63510403342741,PI040298AD5I205667,66C4,QCXimA0HlX1535454572288,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1383959899351,-8.63561140725574,PI040298AD5G204883,9FAC,971lMaOAbh1535455037186,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399404598272,-8.63176123132114,PI040298AD5I213228,5259,bP51T7I4eP1535470022826,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1394840876003,-8.6320246183177,PI040298AD5I213561,58DD,sJCZG81o1O1535218842733,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1395201043047,-8.63239301002134,PI040298AD5I213129,61FC,n9vymDOacG1535218280769,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1397135964553,-8.6324260328313,PI040298AD5I213175,08CC,xooPS0o4Ad1535217728753,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139206121734,-8.6331614149763,PI040298AD5I212108,5F9D,cBdmhXvyjr1535192256090,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391308108068,-8.63339052842582,PI040298AD5I213451,3100,o2qYk7uYgD1535191040151,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391344033013,-8.63360349267156,PI040298AD5I210868,5FD8,caYV2EkhLP1535188065329,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1384628549096,-8.63428816787675,PI040298AD5I212982,54AD,o2hzUJIcfj1535456889401,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402622335523,-8.63509260148648,PI040298AD5I213966,0F0C,MySbD5DVVV1534867996413,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I206183,65BE,UTQ9iQp32y1535218909692,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213249,4D8F,xPDeeHfVsC1535218472792,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1409470915287,-8.63364941350972,PI040298AD5I206187,65E0,y05c942uCK1535299209934,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408876828057,-8.63402680914387,PI040298AD5G203720,CF87,KEuEizqP8E1535298576003,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399606587496,-8.63466836005483,PI040298AD5I211999,2CD5,Fq2FXgQLM81534849197309,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392702562763,-8.63614063873349,PI040298AD5I211452,9FFC,ugWJA2HRIV1533056324298,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393986996741,-8.63470392678922,PI040298AD5I210659,C488,PshDHbDAJL1533050332875,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1387182447023,-8.63455445394471,PI040298AD5I212139,2D46,bFqZZnoxk21535454015361,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1409453121743,-8.63192230965865,PI040298AD5I214095,5151,N0Av1q9RBX1535449757766,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404057850978,-8.63541277004578,PI040298AD5G201682,1CA2,yiS8fE2DmG1534871621291,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1402361987727,-8.63487013093514,PI040298AD5I213013,2F1D,I7EF0S7WP71534866900848,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398404525955,-8.63566548562686,PI040298AD5I211603,5B8B,9eTwz2TQy21534851108880,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392109040649,-8.6309329045655,PI040298AD5I213912,1659,nSc3coxo561535220123471,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139206121734,-8.6331614149763,PI040298AD5I213524,6099,2s4oP73rSr1535192424694,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I211409,4630,QQ6doTNm7U1535279369868,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1387543293242,-8.63257025168467,PI040298AD5I211670,9FB7,9PZhMsl9sC1535223087989,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I211673,95F5,30FPO7dgWk1535276956614,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408468578644,-8.63132418110961,PI040298AD5I212037,4EFA,2UpXZ9qsrK1535450249236,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392702562763,-8.63614063873349,PI040298AD5I208445,6536,Ifw170k66Q1533056569306,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391359857535,-8.63555584962462,PI040298AD5I205993,6501,2OhB59HXPV1533052721808,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I214090,57E5,cpTeFaY9631534851911890,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1409019333655,-8.63163603480624,PI040298AD5I210925,5B33,NrudXlJXLE1535450050025,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139391302219,-8.63293890035322,PI040298AD5I212118,5208,1Ykhp4jNr91535193731465,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139206121734,-8.6331614149763,PI040298AD5I212947,0635,DCE5cdXtpX1535192093776,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139310354756,-8.63319748769151,PI040298AD5I213235,536D,Mdu87uI2Rp1535191450191,2019-05-01 07:40:53,2019-07-30 07:40:53
37.138494092459,-8.63476108910324,PI040298AD5I208806,7C4B,NovY1r8ej51535454249451,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1398819704364,-8.63526069498754,PI040298AD5I211129,41BE,kkDlUEz5zD1534850226684,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392988116444,-8.63355262959753,PI040298AD5I211052,321D,WUI2nn0kXs1535189281290,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392978766439,-8.63291060513885,PI040298AD5I211070,39B3,j6F3zrWZNk1535470631365,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1399404598272,-8.63176123132114,PI040298AD5I213521,5DF9,yjaVD0r6VP1535470143233,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1390917129152,-8.6342923545556,PI040298AD5I211046,2EB1,ywUpTzoVJg1535451070883,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1387846359273,-8.63496553720071,PI040298AD5I213167,0575,92aKeQ9DKG1535452625664,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1389782906126,-8.63424362173548,PI040298AD5I212585,FF63,hF9nVKFI6P1535453119429,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1387413413638,-8.63422964307922,PI040298AD5G201248,40EA,0rdUdViCvx1535453803848,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139367820968,-8.63262358874735,PI040298AD5I214098,5176,1gnNPEMazq1535217387514,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393443442945,-8.6327855629385,PI040298AD5I211334,9431,pUv962F8pH1535216200274,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408710655339,-8.63255301862945,PI040298AD5I211347,9545,RHwcYx7K101535449524728,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1388664862417,-8.6345981000569,PI040298AD5I212135,2D1F,X2KKrNKaU61535452887181,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401575060425,-8.63127722066869,PI040298AD5I211659,9609,75Pso1CQXD1535219775644,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I209167,C1C8,QNm3ijpsx31535220989368,2019-05-01 07:40:53,2019-07-30 07:40:53
37.140053431288,-8.63033387871597,PI040298AD5I208079,6A37,5hI12wAFjv1531386302928,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1390587731204,-8.63489524152664,PI040298AD5I212558,06A9,0w8SGavObH1535451584908,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393363058295,-8.6331370088226,PI040298AD5I213559,5968,GMlIHZ3Woe1535192572102,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392978766439,-8.63291060513885,PI040298AD5I211154,5BC7,QSGOlxu4GS1535470691003,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393443442945,-8.6327855629385,PI040298AD5I209128,6CD4,3cM4q8Cmdb1535216047258,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I212106,586F,LnsQRG3RFc1535222293129,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1391308108068,-8.63339052842582,PI040298AD5I212373,391F,FyUNIBCebU1535190533951,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1408710655339,-8.63255301862945,PI040298AD5I213454,533F,tax5p6Okho1535449241608,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I211332,9559,c71lkZ0g2A1535299113601,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213916,4D23,78w6hXvI1D1535276168367,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1393363058295,-8.6331370088226,PI040298AD5I212473,0025,R72UJzmJf01535192753018,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1389362971288,-8.63164808578282,PI040298AD5I213936,947E,YaOFT1wYaN1535222231822,2019-05-01 07:40:53,2019-07-30 07:40:53
37.139206121734,-8.6331614149763,PI040298AD5I213134,55E3,HuMqUAsiJv1535191722844,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392988116444,-8.63355262959753,PI040298AD5I213518,5E32,y3ikbOQpYD1535188689637,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1389281082744,-8.63170292600176,PI040298AD5I211785,58A2,UmYVVUTu5F1535222864479,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404598619774,-8.63525056869004,PI040298AD5I212999,53C2,oFWr3ok6EU1534872677149,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1395701306988,-8.63260807928343,PI040298AD5I214020,5D64,ddb5C9TadW1535216387975,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392988116444,-8.63355262959753,PI040298AD5I212031,334B,GoIyvC38cb1535189050554,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392320114255,-8.63343243218945,PI040298AD5I211602,5B9E,KmHg5KtcKg1535190334384,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1392988116444,-8.63355262959753,PI040298AD5I212923,5E42,3ZiZr5cqPW1535188872700,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1403760428248,-8.63521370227103,PI040298AD5I213355,FD71,Y2WJEk7Ygz1534869616057,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1401846700159,-8.63503453068209,PI040298AD5G200384,ACD1,8dPz59SEte1534867600026,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I211342,9417,syYfkQ8xNC1531386630830,2019-05-01 07:40:53,2019-07-30 07:40:53
0.0,0.0,PI040298AD5I213859,640D,fI5ZO61PA41534868523233,2019-05-01 07:40:53,2019-07-30 07:40:53
37.0720011536534,-8.77515150648126,PI040298AD5I208350,6A22,FDCtY3Myk01534956289457,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404475396936,-8.63501650937595,PI040298AD5I212069,40A0,W4XoKIJSwt1534873927047,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1395966152931,-8.63483458349286,PI040298AD5I206466,6DB3,5lgSqcOHFA1533055312558,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404475396936,-8.63501650937595,PI040298AD5I211062,31DD,DxuRhI28951534873582880,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404598619774,-8.63525056869004,PI040298AD5I213854,641D,IF46U0xAuo1534873235737,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404598619774,-8.63525056869004,PI040298AD5I214089,587C,YOk9ARZHTb1534873026030,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404598619774,-8.63525056869004,PI040298AD5I212453,FFFD,j9rqYf9Yo21534872831735,2019-05-01 07:40:53,2019-07-30 07:40:53
37.1404598619774,-8.63525056869004,PI040298AD5I212674,1E8C,1NJjN6QpvM1534872498323,2019-05-01 07:40:53,2019-07-30 07:40:53
