dates,soil_moisture_percent,NAs_Ratio,id,dSM
2018-10-15,10.3744791666667,0,5991,-0.0365624999999987
2018-10-16,9.8084375,0,5991,-0.566041666666667
2018-10-17,9.97229166666667,0,5991,0.163854166666667
2018-10-18,10.0291666666667,0,5991,0.0568749999999998
2018-10-19,17.9067708333333,0,5991,7.87760416666667
2018-10-20,19.3397916666667,0,5991,1.43302083333333
2018-10-21,18.2542708333333,0,5991,-1.08552083333333
2018-10-22,17.589375,0,5991,-0.664895833333333
2018-10-23,16.9927083333333,0,5991,-0.596666666666668
2018-10-24,16.526875,0,5991,-0.465833333333332
2018-10-25,16.1066666666667,0,5991,-0.420208333333335
2018-10-26,15.82125,0,5991,-0.285416666666665
2018-10-27,15.7825,0,5991,-0.0387500000000003
2018-10-28,15.4541666666667,0,5991,-0.328333333333333
2018-10-29,15.1848958333333,0,5991,-0.269270833333334
2018-10-30,24.0259375,0,5991,8.84104166666667
2018-10-31,32.6660416666667,0,5991,8.64010416666666
2018-11-01,30.7216666666667,0,5991,-1.944375
2018-11-02,28.4964583333333,0,5991,-2.22520833333333
2018-11-03,27.3013541666667,0,5991,-1.19510416666667
2018-11-04,26.4067708333333,0,5991,-0.894583333333333
2018-11-05,25.7185416666667,0,5991,-0.688229166666666
2018-11-06,25.1169791666667,0,5991,-0.6015625
2018-11-07,24.6498958333333,0,5991,-0.467083333333335
2018-11-08,24.190625,0,5991,-0.459270833333331
2018-11-09,23.775625,0,5991,-0.414999999999999
2018-11-10,23.4140625,0,5991,-0.361562500000002
2018-11-11,23.0740625,0,5991,-0.34
2018-11-12,22.5403125,0,5991,-0.533750000000001
2018-11-13,21.7158333333333,0,5991,-0.824479166666666
2018-11-14,21.0220833333333,0,5991,-0.693749999999998
2018-11-15,20.5326041666667,0,5991,-0.489479166666669
2018-11-16,20.0721875,0,5991,-0.460416666666664
2018-11-17,20.7154166666667,0,5991,0.643229166666664
2018-11-18,33.8584375,0,5991,13.1430208333333
2018-11-19,31.9321875,0,5991,-1.92625
2018-11-20,32.8647916666667,0,5991,0.932604166666668
2018-11-21,30.3946875,0,5991,-2.47010416666667
2018-11-22,28.99,0,5991,-1.4046875
2018-11-23,28.0092708333333,0,5991,-0.98072916666667
2018-11-24,27.0988541666667,0,5991,-0.910416666666666
2018-11-25,27.2045806451613,0,5991,0.105726478494624
2018-11-26,26.9396875,0,5991,-0.264893145161288
2018-11-27,26.3496875,0,5991,-0.590000000000003
2018-11-28,26.1994791666667,0,5991,-0.150208333333332
2018-11-29,26.8310416666667,0,5991,0.631562500000001
2018-11-30,26.8757291666667,0,5991,0.0446874999999984
2018-12-01,26.3220833333333,0,5991,-0.553645833333334
2018-12-02,25.7427083333333,0,5991,-0.579374999999999
2018-12-03,25.1741666666667,0,5991,-0.568541666666665
2018-12-04,24.7185416666667,0,5991,-0.455625000000001
2018-12-05,24.279375,0,5991,-0.439166666666665
2018-12-06,23.7539583333333,0,5991,-0.525416666666668
2018-12-07,23.1771875,0,5991,-0.576770833333335
2018-12-08,22.5852083333333,0,5991,-0.591979166666665
2018-12-09,22.0992708333333,0,5991,-0.485937499999999
2018-12-10,21.6275,0,5991,-0.471770833333334
2018-12-11,21.3048958333333,0,5991,-0.322604166666668
2018-12-12,21.0213541666667,0,5991,-0.283541666666668
2018-12-13,22.17448,0,5991,1.15312583333333
2018-12-14,21.9539583333333,0,5991,-0.220521666666667
2018-12-15,21.3971875,0,5991,-0.556770833333331
2018-12-16,21.4303125,0,5991,0.0331249999999983
2018-12-17,21.7582291666667,0,5991,0.327916666666667
2018-12-18,20.58875,0,5991,-1.16947916666667
2018-12-19,20.3125,0,5991,-0.276250000000001
2018-12-20,19.9520833333333,0,5991,-0.360416666666666
2018-12-21,19.7186458333333,0,5991,-0.233437500000001
2018-12-22,19.49875,0,5991,-0.219895833333332
2018-12-23,19.2158333333333,0,5991,-0.282916666666669
2018-12-24,19.03125,0,5991,-0.184583333333332
2018-12-25,18.8657291666667,0,5991,-0.165520833333332
2018-12-26,18.7963541666667,0,5991,-0.0693750000000009
2018-12-27,18.7220833333333,0,5991,-0.0742708333333333
2018-12-28,18.5709375,0,5991,-0.151145833333334
2018-12-29,18.4733333333333,0,5991,-0.0976041666666667
2018-12-30,18.3514583333333,0,5991,-0.121874999999999
2018-12-31,18.1834375,0,5991,-0.168020833333333
2019-01-01,18.043125,0,5991,-0.1403125
2019-01-02,17.9045833333333,0,5991,-0.138541666666665
2019-01-03,17.7167708333333,0,5991,-0.187812500000003
2019-01-04,17.6129166666667,0,5991,-0.103854166666665
2019-01-05,17.4632291666667,0,5991,-0.149687499999999
2019-01-06,17.3123958333333,0,5991,-0.150833333333335
2019-01-07,17.13,0,5991,-0.182395833333334
2019-01-08,16.9621649484536,0,5991,-0.16783505154639
2019-01-09,16.844375,0,5991,-0.117789948453609
2019-01-10,16.7159375,0,5991,-0.1284375
2019-01-11,16.6136458333333,0,5991,-0.102291666666666
2019-01-12,16.45375,0,5991,-0.159895833333334
2019-01-13,16.2583333333333,0,5991,-0.195416666666667
2019-01-14,16.1980208333333,0,5991,-0.0603124999999984
2019-01-15,16.0747916666667,0,5991,-0.123229166666668
2019-01-16,16.008125,0,5991,-0.0666666666666664
2019-01-17,15.8885416666667,0,5991,-0.119583333333333
2019-01-18,15.8017708333333,0,5991,-0.0867708333333344
2019-01-19,17.6838181818182,0,5991,1.88204734848485
2019-01-20,20.6434375,0,5991,2.95961931818182
2019-01-21,19.5410416666667,0,5991,-1.10239583333334
2019-01-22,18.7323958333333,0,5991,-0.808645833333333
2019-01-23,18.1526041666667,0,5991,-0.579791666666665
2019-01-24,17.7237878787879,0,5991,-0.428816287878789
2019-01-25,17.3108333333333,0,5991,-0.412954545454543
2019-01-26,16.9422916666667,0,5991,-0.368541666666669
2019-01-27,16.6436458333333,0,5991,-0.298645833333332
2019-01-28,16.3547916666667,0,5991,-0.288854166666667
2019-01-29,16.1573958333333,0,5991,-0.197395833333335
2019-01-30,15.9941666666667,0,5991,-0.163229166666666
2019-01-31,15.9372916666667,0,5991,-0.0568749999999998
2019-02-01,31.3273958333333,0,5991,15.3901041666667
2019-02-02,27.4333333333333,0,5991,-3.8940625
2019-02-03,25.5277083333333,0,5991,-1.905625
2019-02-04,23.96875,0,5991,-1.55895833333333
2019-02-05,22.8932291666667,0,5991,-1.07552083333333
2019-02-06,22.0052083333333,0,5991,-0.888020833333336
2019-02-07,21.2898958333333,0,5991,-0.7153125
2019-02-08,20.6425,0,5991,-0.647395833333334
2019-02-09,20.0834375,0,5991,-0.5590625
2019-02-10,19.50625,0,5991,-0.577187499999997
2019-02-11,18.9911458333333,0,5991,-0.515104166666667
2019-02-12,18.5511458333333,0,5991,-0.440000000000001
2019-02-13,18.1409375,0,5991,-0.410208333333333
2019-02-14,17.7391666666667,0,5991,-0.401770833333334
2019-02-15,17.3905208333333,0,5991,-0.348645833333332
2019-02-16,17.0748958333333,0,5991,-0.315625000000001
2019-02-17,16.8207291666667,0,5991,-0.254166666666666
2019-02-18,32.975,0,5991,16.1542708333333
2019-02-19,30.075625,0,5991,-2.899375
2019-02-20,27.5089583333333,0,5991,-2.56666666666667
2019-02-21,25.8052083333333,0,5991,-1.70375
2019-02-22,24.5238541666667,0,5991,-1.28135416666667
2019-02-23,23.3375,0,5991,-1.18635416666667
2019-02-24,22.1689583333333,0,5991,-1.16854166666667
2019-02-25,21.199375,0,5991,-0.969583333333333
2019-02-26,20.3480208333333,0,5991,-0.851354166666667
2019-02-27,19.6284375,0,5991,-0.719583333333333
2019-02-28,19.1072916666667,0,5991,-0.521145833333332
2019-03-01,18.5257291666667,0,5991,-0.5815625
2019-03-02,18.0032291666667,0,5991,-0.522500000000001
2019-03-03,17.565625,0,5991,-0.437604166666667
2019-03-04,17.2597916666667,0,5991,-0.305833333333332
2019-03-05,17.0448958333333,0,5991,-0.214895833333337
2019-03-06,16.8970833333333,0,5991,-0.147812499999997
2019-03-07,16.9401041666667,0,5991,0.0430208333333333
2019-03-08,19.62625,0,5991,2.68614583333333
2019-03-09,18.6484375,0,5991,-0.977812499999999
2019-03-10,17.6705208333333,0,5991,-0.977916666666665
2019-03-11,16.9884375,0,5991,-0.682083333333335
2019-03-12,16.5094791666667,0,5991,-0.478958333333331
2019-03-13,13.0878947368421,0.0104166666666667,5991,-3.42158442982456
2019-03-14,,1,5991,
2019-03-15,14.2406818181818,0.541666666666667,5991,
2019-03-16,14.0385416666667,0,5991,-0.202140151515151
2019-03-17,13.9252083333333,0,5991,-0.113333333333333
2019-03-18,13.800625,0,5991,-0.124583333333334
2019-03-19,13.7267708333333,0,5991,-0.073854166666667
2019-03-20,13.58625,0,5991,-0.140520833333333
2019-03-21,13.5361458333333,0,5991,-0.0501041666666655
2019-03-22,13.4036458333333,0,5991,-0.1325
2019-03-23,13.3815625,0,5991,-0.0220833333333346
2019-03-24,13.3510416666667,0,5991,-0.0305208333333322
2019-03-25,13.2851041666667,0,5991,-0.0659375000000004
2019-03-26,13.2417708333333,0,5991,-0.043333333333333
2019-03-27,13.1253125,0,5991,-0.116458333333334
2019-03-28,13.0535416666667,0,5991,-0.0717708333333338
2019-03-29,12.9722916666667,0,5991,-0.0812499999999989
2019-03-30,12.9370833333333,0,5991,-0.0352083333333333
2019-03-31,13.0131958762887,0,5991,0.0761125429553253
2019-04-01,21.6694791666667,0,5991,8.65628329037801
2019-04-02,20.4389583333333,0,5991,-1.23052083333333
2019-04-03,18.8859375,0,5991,-1.55302083333333
2019-04-04,17.6425,0,5991,-1.2434375
2019-04-05,18.963125,0,5991,1.320625
2019-04-06,20.4635416666667,0,5991,1.50041666666667
2019-04-07,24.5427083333333,0,5991,4.07916666666667
2019-04-08,28.4227083333333,0,5991,3.88
2019-04-09,25.0740625,0,5991,-3.34864583333333
2019-04-10,23.4979166666667,0,5991,-1.57614583333333
2019-04-11,22.3908333333333,0,5991,-1.10708333333334
2019-04-12,21.4901041666667,0,5991,-0.900729166666668
2019-04-13,20.6989583333333,0,5991,-0.791145833333331
2019-04-14,20.0617708333333,0,5991,-0.6371875
2019-04-15,19.5505128205128,0,5991,-0.511258012820512
2019-04-16,19.2678125,0,5991,-0.282700320512824
2019-04-17,19.0576041666667,0,5991,-0.21020833333333
2019-04-18,18.9877083333333,0,5991,-0.0698958333333337
2019-04-19,23.2785416666667,0,5991,4.29083333333333
2019-04-20,26.7333548387097,0,5991,3.45481317204301
2019-04-21,24.5542708333333,0,5991,-2.17908400537634
2019-04-22,23.22125,0,5991,-1.33302083333333
2019-04-23,22.2171875,0,5991,-1.0040625
2019-04-24,21.5110416666667,0,5991,-0.706145833333334
2019-04-25,20.8855208333333,0,5991,-0.625520833333333
2019-04-26,20.1915625,0,5991,-0.693958333333335
2019-04-27,19.473125,0,5991,-0.7184375
2019-04-28,18.7889583333333,0,5991,-0.684166666666666
2019-04-29,18.1523958333333,0,5991,-0.6365625
2019-04-30,17.5691666666667,0,5991,-0.583229166666666
2019-05-01,17.0364556962025,0,5991,-0.532710970464137
2019-05-02,16.6269791666667,0,5991,-0.409476529535866
2019-05-03,16.32,0,5991,-0.306979166666665
2019-05-04,16.0033333333333,0,5991,-0.316666666666666
2019-05-05,15.7369791666667,0,5991,-0.266354166666668
2019-05-06,15.50875,0,5991,-0.228229166666667
2019-05-07,15.2979166666667,0,5991,-0.210833333333332
2019-05-08,15.1169791666667,0,5991,-0.180937500000001
2019-05-09,14.9951041666667,0,5991,-0.121874999999999
2019-05-10,14.8821875,0,5991,-0.112916666666667
2019-05-11,14.7440625,0,5991,-0.138125000000001
2019-05-12,14.6357291666667,0,5991,-0.108333333333334
2019-05-13,14.4813541666667,0,5991,-0.154375
2019-05-14,14.3269791666667,0,5991,-0.154375
2019-05-15,14.20375,0,5991,-0.123229166666667
2019-05-16,14.1252083333333,0,5991,-0.0785416666666663
2019-05-17,13.956875,0,5991,-0.168333333333333
2019-05-18,13.8257291666667,0,5991,-0.131145833333333
2019-05-19,13.7910416666667,0,5991,-0.0346875000000004
2019-05-20,13.7536458333333,0,5991,-0.0373958333333331
2019-05-21,13.6663541666667,0,5991,-0.0872916666666672
2019-05-22,13.6855208333333,0,5991,0.019166666666667
2019-05-23,13.64875,0,5991,-0.0367708333333336
2019-05-24,13.5532291666667,0,5991,-0.0955208333333335
2019-05-25,13.5191666666667,0,5991,-0.0340624999999992
2019-05-26,13.4482291666667,0,5991,-0.0709374999999994
2019-05-27,13.4029166666667,0,5991,-0.0453125000000014
2019-05-28,13.2839583333333,0,5991,-0.118958333333334
2019-05-29,13.2255208333333,0,5991,-0.0584374999999984
2019-05-30,13.0454166666667,0,5991,-0.180104166666668
2019-05-31,12.918125,0,5991,-0.127291666666666
2019-06-01,12.7488541666667,0,5991,-0.169270833333334
2019-06-02,12.6310416666667,0,5991,-0.117812499999999
2019-06-03,12.5673958333333,0,5991,-0.0636458333333341
2019-06-04,12.4726041666667,0,5991,-0.0947916666666657
2019-06-05,12.3805208333333,0,5991,-0.0920833333333331
2019-06-06,12.2897916666667,0,5991,-0.0907291666666659
2019-06-07,12.2572916666667,0,5991,-0.0325000000000006
2019-06-08,12.2627083333333,0,5991,0.00541666666666707
2019-06-09,12.1841666666667,0,5991,-0.0785416666666681
2019-06-10,12.2315625,0,5991,0.0473958333333346
2019-06-11,12.2044791666667,0,5991,-0.0270833333333336
2019-06-12,12.2044791666667,0,5991,0
2019-06-13,12.1069791666667,0,5991,-0.0975000000000001
2019-06-14,12.0192424242424,0,5991,-0.0877367424242426
2019-06-15,11.98,0,5991,-0.0392424242424241
2019-06-16,11.9765625,0,5991,-0.00343750000000043
2019-06-17,11.88875,0,5991,-0.0878125000000001
2019-06-18,11.9026041666667,0,5991,0.0138541666666665
2019-06-19,11.981875,0,5991,0.0792708333333341
2019-06-20,11.9160416666667,0,5991,-0.0658333333333339
2019-06-21,11.9195833333333,0,5991,0.003541666666667
2019-06-22,11.8977083333333,0,5991,-0.0218749999999996
2019-06-23,11.8953125,0,5991,-0.00239583333333471
2019-06-24,11.9069791666667,0,5991,0.0116666666666667
2019-06-25,11.89125,0,5991,-0.0157291666666666
2019-06-26,11.8780208333333,0,5991,-0.0132291666666653
2019-06-27,11.8628125,0,5991,-0.0152083333333337
2019-06-28,11.8046875,0,5991,-0.0581250000000004
2019-06-29,11.8157291666667,0,5991,0.0110416666666673
2019-06-30,11.731875,0,5991,-0.0838541666666668
2019-07-01,11.7091666666667,0,5991,-0.022708333333334
2019-07-02,11.6802083333333,0,5991,-0.0289583333333336
2019-07-03,11.5847916666667,0,5991,-0.0954166666666669
2019-07-04,11.5489583333333,0,5991,-0.0358333333333327
2019-07-05,11.5210416666667,0,5991,-0.0279166666666661
2019-07-06,11.528125,0,5991,0.00708333333333222
2019-07-07,11.4867708333333,0,5991,-0.0413541666666664
2019-07-08,11.4221875,0,5991,-0.0645833333333332
2019-07-09,11.4067708333333,0,5991,-0.0154166666666669
2019-07-10,11.4321875,0,5991,0.0254166666666666
2019-07-11,11.4516666666667,0,5991,0.0194791666666667
2019-07-12,11.4578125,0,5991,0.00614583333333485
2019-07-13,11.3911458333333,0,5991,-0.0666666666666682
2019-07-14,11.3942708333333,0,5991,0.00312500000000071
2019-07-15,11.3621875,0,5991,-0.0320833333333326
2019-07-16,11.3608333333333,0,5991,-0.00135416666666721
2019-07-17,11.3185416666667,0,5991,-0.0422916666666673
2019-07-18,11.330625,0,5991,0.012083333333333
2019-07-19,11.3444791666667,0,5991,0.0138541666666665
2019-07-20,11.2844791666667,0,5991,-0.0599999999999987
2019-07-21,11.1585416666667,0,5991,-0.125937500000001
2019-07-22,11.1246875,0,5991,-0.0338541666666661
2019-07-23,11.1016666666667,0,5991,-0.0230208333333337
2019-07-24,11.0651041666667,0,5991,-0.0365625000000005
2019-07-25,11.0055208333333,0,5991,-0.0595833333333324
2019-07-26,10.9053125,0,5991,-0.100208333333335
2019-07-27,10.8422368421053,0.208333333333333,5991,-0.0630756578947356
2019-07-28,,1,5991,
2019-07-29,,1,5991,
2018-08-17,11.1219230769231,0,59FF,
2018-08-18,11.0076041666667,0,59FF,-0.11431891025641
2018-08-19,11.0047916666667,0,59FF,-0.002812500000001
2018-08-20,10.9678125,0,59FF,-0.036979166666665
2018-08-21,10.985,0,59FF,0.0171874999999986
2018-08-22,10.9329166666667,0,59FF,-0.0520833333333322
2018-08-23,10.8310416666667,0,59FF,-0.101875
2018-08-24,10.7978125,0,59FF,-0.0332291666666666
2018-08-25,10.7819791666667,0,59FF,-0.0158333333333349
2018-08-26,10.7255208333333,0,59FF,-0.0564583333333317
2018-08-27,10.7361458333333,0,59FF,0.0106249999999992
2018-08-28,10.795,0,59FF,0.0588541666666664
2018-08-29,10.7919791666667,0,59FF,-0.00302083333333236
2018-08-30,10.8510416666667,0,59FF,0.0590624999999996
2018-08-31,10.8778125,0,59FF,0.0267708333333321
2018-09-01,10.900625,0,59FF,0.0228125000000006
2018-09-02,10.9259375,0,59FF,0.0253125000000001
2018-09-03,10.9920833333333,0,59FF,0.0661458333333336
2018-09-04,10.9139583333333,0,59FF,-0.078125
2018-09-05,11.0095833333333,0,59FF,0.0956250000000001
2018-09-06,10.9978125,0,59FF,-0.0117708333333333
2018-09-07,10.988125,0,59FF,-0.00968750000000007
2018-09-08,11.0460416666667,0,59FF,0.0579166666666673
2018-09-09,11.0589583333333,0,59FF,0.0129166666666656
2018-09-10,11.0432291666667,0,59FF,-0.0157291666666666
2018-09-11,11.0766666666667,0,59FF,0.0334374999999998
2018-09-12,11.05375,0,59FF,-0.0229166666666654
2018-09-13,11.03375,0,59FF,-0.0200000000000014
2018-09-14,11.0639583333333,0,59FF,0.0302083333333343
2018-09-15,11.1116666666667,0,59FF,0.0477083333333326
2018-09-16,11.0727083333333,0,59FF,-0.0389583333333334
2018-09-17,11.1155208333333,0,59FF,0.0428125000000001
2018-09-18,11.093125,0,59FF,-0.0223958333333325
2018-09-19,11.0646875,0,59FF,-0.0284375000000008
2018-09-20,11.0180208333333,0,59FF,-0.0466666666666669
2018-09-21,11.0045833333333,0,59FF,-0.0134375000000002
2018-09-22,11.0204166666667,0,59FF,0.0158333333333349
2018-09-23,10.9752083333333,0,59FF,-0.0452083333333349
2018-09-24,10.970625,0,59FF,-0.00458333333333272
2018-09-25,10.9210416666667,0,59FF,-0.0495833333333327
2018-09-26,10.9896875,0,59FF,0.0686458333333331
2018-09-27,11.0765625,0,59FF,0.0868749999999992
2018-09-28,11.040625,0,59FF,-0.0359374999999993
2018-09-29,11.06875,0,59FF,0.0281249999999993
2018-09-30,11.116875,0,59FF,0.0481250000000006
2018-10-01,11.1598958333333,0,59FF,0.0430208333333333
2018-10-02,11.1202083333333,0,59FF,-0.0396874999999994
2018-10-03,11.1597916666667,0,59FF,0.0395833333333329
2018-10-04,11.1676041666667,0,59FF,0.0078125
2018-10-05,11.1167708333333,0,59FF,-0.0508333333333333
2018-10-06,11.2104166666667,0,59FF,0.0936458333333334
2018-10-07,11.1597916666667,0,59FF,-0.0506250000000001
2018-10-08,11.1036458333333,0,59FF,-0.0561458333333338
2018-10-09,11.1066666666667,0,59FF,0.00302083333333414
2018-10-10,11.235,0,59FF,0.128333333333332
2018-10-11,11.365625,0,59FF,0.130625
2018-10-12,11.3630208333333,0,59FF,-0.00260416666666607
2018-10-13,11.43875,0,59FF,0.0757291666666671
2018-10-14,11.8917708333333,0,59FF,0.453020833333333
2018-10-15,25.763125,0,59FF,13.8713541666667
2018-10-16,31.72375,0,59FF,5.960625
2018-10-17,28.0340625,0,59FF,-3.6896875
2018-10-18,33.9377083333333,0,59FF,5.90364583333333
2018-10-19,37.9645833333333,0,59FF,4.026875
2018-10-20,33.9028125,0,59FF,-4.06177083333333
2018-10-21,32.8559375,0,59FF,-1.046875
2018-10-22,31.83875,0,59FF,-1.0171875
2018-10-23,30.479375,0,59FF,-1.359375
2018-10-24,29.2853125,0,59FF,-1.1940625
2018-10-25,28.0398958333333,0,59FF,-1.24541666666667
2018-10-26,27.8971875,0,59FF,-0.142708333333331
2018-10-27,29.27875,0,59FF,1.3815625
2018-10-28,27.9317708333333,0,59FF,-1.34697916666666
2018-10-29,26.9280208333333,0,59FF,-1.00375
2018-10-30,37.5628125,0,59FF,10.6347916666667
2018-10-31,41.9225,0,59FF,4.3596875
2018-11-01,38.4957291666667,0,59FF,-3.42677083333334
2018-11-02,36.5067708333333,0,59FF,-1.98895833333333
2018-11-03,34.7523958333333,0,59FF,-1.754375
2018-11-04,34.274375,0,59FF,-0.478020833333332
2018-11-05,36.6042708333333,0,59FF,2.32989583333333
2018-11-06,36.2354166666667,0,59FF,-0.368854166666665
2018-11-07,36.8377083333333,0,59FF,0.602291666666666
2018-11-08,36.93125,0,59FF,0.0935416666666669
2018-11-09,36.1989583333333,0,59FF,-0.732291666666669
2018-11-10,35.3202083333333,0,59FF,-0.878749999999997
2018-11-11,35.2632291666667,0,59FF,-0.0569791666666646
2018-11-12,37.5888541666667,0,59FF,2.325625
2018-11-13,36.6036458333333,0,59FF,-0.985208333333333
2018-11-14,36.1977083333333,0,59FF,-0.4059375
2018-11-15,35.3509375,0,59FF,-0.846770833333331
2018-11-16,34.3186458333333,0,59FF,-1.03229166666667
2018-11-17,34.4366666666667,0,59FF,0.118020833333333
2018-11-18,42.6061458333333,0,59FF,8.16947916666667
2018-11-19,41.9189583333333,0,59FF,-0.6871875
2018-11-20,42.0995833333333,0,59FF,0.180624999999999
2018-11-21,41.2836458333333,0,59FF,-0.815937500000004
2018-11-22,41.2938541666667,0,59FF,0.0102083333333383
2018-11-23,40.4713541666667,0,59FF,-0.822500000000005
2018-11-24,40.706875,0,59FF,0.235520833333332
2018-11-25,43.3063541666667,0,59FF,2.59947916666667
2018-11-26,43.6546853146853,0,59FF,0.348331148018652
2018-11-27,42.8366666666667,0,59FF,-0.818018648018651
2018-11-28,42.1132291666667,0,59FF,-0.723437499999996
2018-11-29,41.5932291666667,0,59FF,-0.520000000000003
2018-11-30,42.2261458333333,0,59FF,0.632916666666667
2018-12-01,41.6715625,0,59FF,-0.554583333333333
2018-12-02,41.1615625,0,59FF,-0.509999999999998
2018-12-03,40.726875,0,59FF,-0.434687500000003
2018-12-04,40.3808333333333,0,59FF,-0.346041666666665
2018-12-05,40.0983333333333,0,59FF,-0.282499999999999
2018-12-06,39.748125,0,59FF,-0.350208333333335
2018-12-07,39.3730208333333,0,59FF,-0.375104166666667
2018-12-08,38.9953125,0,59FF,-0.377708333333338
2018-12-09,38.3635416666667,0,59FF,-0.631770833333334
2018-12-10,37.7292708333333,0,59FF,-0.634270833333332
2018-12-11,37.4108333333333,0,59FF,-0.318437500000002
2018-12-12,37.0416666666667,0,59FF,-0.369166666666665
2018-12-13,41.8336458333333,0,59FF,4.79197916666667
2018-12-14,41.3713541666667,0,59FF,-0.462291666666673
2018-12-15,41.0592708333333,0,59FF,-0.312083333333327
2018-12-16,41.0127083333333,0,59FF,-0.0465625000000003
2018-12-17,40.9891666666667,0,59FF,-0.0235416666666666
2018-12-18,40.613125,0,59FF,-0.376041666666673
2018-12-19,40.9422916666667,0,59FF,0.329166666666673
2018-12-20,40.5289583333333,0,59FF,-0.413333333333334
2018-12-21,40.1959375,0,59FF,-0.333020833333336
2018-12-22,39.8605208333333,0,59FF,-0.335416666666667
2018-12-23,39.5105208333333,0,59FF,-0.350000000000001
2018-12-24,39.2344791666667,0,59FF,-0.276041666666664
2018-12-25,38.9272916666667,0,59FF,-0.307187499999998
2018-12-26,38.6183333333333,0,59FF,-0.308958333333337
2018-12-27,38.3332291666667,0,59FF,-0.285104166666663
2018-12-28,37.9836458333333,0,59FF,-0.349583333333335
2018-12-29,37.758125,0,59FF,-0.225520833333334
2018-12-30,37.35625,0,59FF,-0.401874999999997
2018-12-31,36.8451041666667,0,59FF,-0.511145833333337
2019-01-01,36.5147916666667,0,59FF,-0.330312499999998
2019-01-02,36.2857291666667,0,59FF,-0.229062499999998
2019-01-03,36.0810416666667,0,59FF,-0.204687500000006
2019-01-04,35.89,0,59FF,-0.191041666666663
2019-01-05,35.6854166666667,0,59FF,-0.204583333333332
2019-01-06,35.4795833333333,0,59FF,-0.205833333333338
2019-01-07,35.2448958333333,0,59FF,-0.2346875
2019-01-08,35.0509375,0,59FF,-0.193958333333327
2019-01-09,34.9063541666667,0,59FF,-0.144583333333337
